DictionaryName,Code,Name,Domain,,
CPT,15789,"Chemical peel, facial; dermal",CARE,,
CPT,15792,"Chemical peel, nonfacial; epidermal",CARE,,
CPT,15793,"Chemical peel, nonfacial; dermal",CARE,,
CPT,15819,Cervicoplasty,CARE,,
CPT,15820,"Blepharoplasty, lower eyelid",CARE,,
CPT,15821,"Blepharoplasty, lower eyelid; with extensive herniated fat pad",CARE,,
CPT,15822,"Blepharoplasty, upper eyelid",CARE,,
CPT,15823,"Blepharoplasty, upper eyelid; with excessive skin weighting down lid",CARE,,
CPT,15824,Rhytidectomy; forehead,CARE,,
CPT,15825,"Rhytidectomy; neck with platysmal tightening (platysmal flap, P-flap)",CARE,,
CPT,15826,Rhytidectomy; glabellar frown lines,CARE,,
CPT,15828,"Rhytidectomy; cheek, chin, and neck",CARE,,
CPT,15829,Rhytidectomy; superficial musculoaponeurotic system (SMAS) flap,CARE,,
CPT,15830,"Excision, excessive skin and subcutaneous tissue (includes lipectomy); abdomen, infraumbilical panniculectomy",CARE,,
CPT,15832,"Excision, excessive skin and subcutaneous tissue (includes lipectomy); thigh",CARE,,
CPT,15833,"Excision, excessive skin and subcutaneous tissue (includes lipectomy); leg",CARE,,
CPT,15834,"Excision, excessive skin and subcutaneous tissue (includes lipectomy); hip",CARE,,
CPT,15835,"Excision, excessive skin and subcutaneous tissue (includes lipectomy); buttock",CARE,,
CPT,15836,"Excision, excessive skin and subcutaneous tissue (includes lipectomy); arm",CARE,,
CPT,15837,"Excision, excessive skin and subcutaneous tissue (includes lipectomy); forearm or hand",CARE,,
CPT,15838,"Excision, excessive skin and subcutaneous tissue (includes lipectomy); submental fat pad",CARE,,
CPT,15839,"Excision, excessive skin and subcutaneous tissue (includes lipectomy); other area",CARE,,
CPT,15840,Graft for facial nerve paralysis; free fascia graft (including obtaining fascia),CARE,,
CPT,15841,Graft for facial nerve paralysis; free muscle graft (including obtaining graft),CARE,,
CPT,15842,Graft for facial nerve paralysis; free muscle flap by microsurgical technique,CARE,,
CPT,15845,Graft for facial nerve paralysis; regional muscle transfer,CARE,,
CPT,15847,"Excision, excessive skin and subcutaneous tissue (includes lipectomy), abdomen (eg, abdominoplasty) (includes umbilical transposition and fascial plication) (List separately in addition to code for primary procedure)",CARE,,
CPT,15850,"Removal of sutures under anesthesia (other than local), same surgeon",CARE,,
CPT,15851,"Removal of sutures under anesthesia (other than local), other surgeon",CARE,,
CPT,15852,Dressing change (for other than burns) under anesthesia (other than local),CARE,,
CPT,15860,"Intravenous injection of agent (eg, fluorescein) to test vascular flow in flap or graft",CARE,,
CPT,15876,Suction assisted lipectomy; head and neck,CARE,,
CPT,15877,Suction assisted lipectomy; trunk,CARE,,
CPT,15878,Suction assisted lipectomy; upper extremity,CARE,,
CPT,15879,Suction assisted lipectomy; lower extremity,CARE,,
CPT,15920,"Excision, coccygeal pressure ulcer, with coccygectomy; with primary suture",CARE,,
CPT,15922,"Excision, coccygeal pressure ulcer, with coccygectomy; with flap closure",CARE,,
CPT,15931,"Excision, sacral pressure ulcer, with primary suture",CARE,,
CPT,15933,"Excision, sacral pressure ulcer, with primary suture; with ostectomy",CARE,,
CPT,15934,"Excision, sacral pressure ulcer, with skin flap closure",CARE,,
CPT,15935,"Excision, sacral pressure ulcer, with skin flap closure; with ostectomy",CARE,,
CPT,15936,"Excision, sacral pressure ulcer, in preparation for muscle or myocutaneous flap or skin graft closure",CARE,,
CPT,15937,"Excision, sacral pressure ulcer, in preparation for muscle or myocutaneous flap or skin graft closure; with ostectomy",CARE,,
CPT,15940,"Excision, ischial pressure ulcer, with primary suture",CARE,,
CPT,15941,"Excision, ischial pressure ulcer, with primary suture; with ostectomy (ischiectomy)",CARE,,
CPT,15944,"Excision, ischial pressure ulcer, with skin flap closure",CARE,,
CPT,15945,"Excision, ischial pressure ulcer, with skin flap closure; with ostectomy",CARE,,
CPT,15946,"Excision, ischial pressure ulcer, with ostectomy, in preparation for muscle or myocutaneous flap or skin graft closure",CARE,,
CPT,15950,"Excision, trochanteric pressure ulcer, with primary suture",CARE,,
CPT,15951,"Excision, trochanteric pressure ulcer, with primary suture; with ostectomy",CARE,,
CPT,15952,"Excision, trochanteric pressure ulcer, with skin flap closure",CARE,,
CPT,15953,"Excision, trochanteric pressure ulcer, with skin flap closure; with ostectomy",CARE,,
CPT,15956,"Excision, trochanteric pressure ulcer, in preparation for muscle or myocutaneous flap or skin graft closure",CARE,,
CPT,15958,"Excision, trochanteric pressure ulcer, in preparation for muscle or myocutaneous flap or skin graft closure; with ostectomy",CARE,,
CPT,15999,"Unlisted procedure, excision pressure ulcer",CARE,,
CPT,16000,"Initial treatment, first degree burn, when no more than local treatment is required",CARE,,
CPT,16020,"Dressings and/or debridement of partial-thickness burns, initial or subsequent; small (less than 5% total body surface area)",CARE,,
CPT,16025,"Dressings and/or debridement of partial-thickness burns, initial or subsequent; medium (eg, whole face or whole extremity, or 5% to 10% total body surface area)",CARE,,
CPT,16030,"Dressings and/or debridement of partial-thickness burns, initial or subsequent; large (eg, more than 1 extremity, or greater than 10% total body surface area)",CARE,,
CPT,16035,Escharotomy; initial incision,CARE,,
CPT,16036,Escharotomy; each additional incision (List separately in addition to code for primary procedure),CARE,,
CPT,17000,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), premalignant lesions (eg, actinic keratoses); first lesion",CARE,,
CPT,17003,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), premalignant lesions (eg, actinic keratoses); second through 14 lesions, each (List separately in addition to code for first lesion)",CARE,,
CPT,17004,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), premalignant lesions (eg, actinic keratoses), 15 or more lesions",CARE,,
CPT,17106,"Destruction of cutaneous vascular proliferative lesions (eg, laser technique); less than 10 sq cm",CARE,,
CPT,17107,"Destruction of cutaneous vascular proliferative lesions (eg, laser technique); 10.0 to 50.0 sq cm",CARE,,
CPT,17108,"Destruction of cutaneous vascular proliferative lesions (eg, laser technique); over 50.0 sq cm",CARE,,
CPT,17110,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), of benign lesions other than skin tags or cutaneous vascular proliferative lesions; up to 14 lesions",CARE,,
CPT,17111,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), of benign lesions other than skin tags or cutaneous vascular proliferative lesions; 15 or more lesions",CARE,,
CPT,17250,"Chemical cauterization of granulation tissue (proud flesh, sinus or fistula)",CARE,,
CPT,17260,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 0.5 cm or less",CARE,,
CPT,17261,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 0.6 to 1.0 cm",CARE,,
CPT,17262,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 1.1 to 2.0 cm",CARE,,
CPT,17263,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 2.1 to 3.0 cm",CARE,,
CPT,17264,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 3.1 to 4.0 cm",CARE,,
CPT,17266,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter over 4.0 cm",CARE,,
CPT,17270,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 0.5 cm or less",CARE,,
CPT,17271,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 0.6 to 1.0 cm",CARE,,
CPT,17272,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 1.1 to 2.0 cm",CARE,,
CPT,17273,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 2.1 to 3.0 cm",CARE,,
CPT,17274,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 3.1 to 4.0 cm",CARE,,
CPT,17276,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter over 4.0 cm",CARE,,
CPT,17280,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 0.5 cm or less",CARE,,
CPT,17281,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 0.6 to 1.0 cm",CARE,,
CPT,17282,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 1.1 to 2.0 cm",CARE,,
CPT,17283,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 2.1 to 3.0 cm",CARE,,
CPT,17284,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 3.1 to 4.0 cm",CARE,,
CPT,17286,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter over 4.0 cm",CARE,,
CPT,17311,"Mohs micrographic technique, including removal of all gross tumor, surgical excision of tissue specimens, mapping, color coding of specimens, microscopic examination of specimens by the surgeon, and histopathologic preparation including routine stain(s) (eg, hematoxylin and eosin, toluidine blue), head, neck, hands, feet, genitalia, or any location with surgery directly involving muscle, cartilage, bone, tendon, major nerves, or vessels; first stage, up to 5 tissue blocks",CARE,,
CPT,17312,"Mohs micrographic technique, including removal of all gross tumor, surgical excision of tissue specimens, mapping, color coding of specimens, microscopic examination of specimens by the surgeon, and histopathologic preparation including routine stain(s) (eg, hematoxylin and eosin, toluidine blue), head, neck, hands, feet, genitalia, or any location with surgery directly involving muscle, cartilage, bone, tendon, major nerves, or vessels; each additional stage after the first stage, up to 5 tissue blocks (List separately in addition to code for primary procedure)",CARE,,
CPT,17313,"Mohs micrographic technique, including removal of all gross tumor, surgical excision of tissue specimens, mapping, color coding of specimens, microscopic examination of specimens by the surgeon, and histopathologic preparation including routine stain(s) (eg, hematoxylin and eosin, toluidine blue), of the trunk, arms, or legs; first stage, up to 5 tissue blocks",CARE,,
CPT,17314,"Mohs micrographic technique, including removal of all gross tumor, surgical excision of tissue specimens, mapping, color coding of specimens, microscopic examination of specimens by the surgeon, and histopathologic preparation including routine stain(s) (eg, hematoxylin and eosin, toluidine blue), of the trunk, arms, or legs; each additional stage after the first stage, up to 5 tissue blocks (List separately in addition to code for primary procedure)",CARE,,
CPT,17315,"Mohs micrographic technique, including removal of all gross tumor, surgical excision of tissue specimens, mapping, color coding of specimens, microscopic examination of specimens by the surgeon, and histopathologic preparation including routine stain(s) (eg, hematoxylin and eosin, toluidine blue), each additional block after the first 5 tissue blocks, any stage (List separately in addition to code for primary procedure)",CARE,,
CPT,17340,"Cryotherapy (CO2 slush, liquid N2) for acne",CARE,,
CPT,17360,"Chemical exfoliation for acne (eg, acne paste, acid)",CARE,,
CPT,17380,"Electrolysis epilation, each 30 minutes",CARE,,
CPT,17999,"Unlisted procedure, skin, mucous membrane and subcutaneous tissue",CARE,,
CPT,19000,Puncture aspiration of cyst of breast,CARE,,
CPT,19001,Puncture aspiration of cyst of breast; each additional cyst (List separately in addition to code for primary procedure),CARE,,
CPT,19020,"Mastotomy with exploration or drainage of abscess, deep",CARE,,
CPT,19030,Injection procedure only for mammary ductogram or galactogram,CARE,,
CPT,19081,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous; first lesion, including stereotactic guidance",CARE,,
